168.326,23.0885,0.0805498
168.21,23.0685,0.0754722
168.399,23.1082,0.0760269
168.283,23.093,0.075084
168.283,23.093,0.075084
168.169,23.1197,0.0756995
168.283,23.093,0.075084
168.399,23.1082,0.0760269
168.399,23.1082,0.0760269
168.399,23.1082,0.0760269
168.234,23.3567,0.0760074
168.399,23.1082,0.0760269
168.264,23.1597,0.0711668
168.21,23.0685,0.0754722
168.283,23.093,0.075084
168.339,23.2979,0.0710665
168.448,22.9435,0.0667754
168.269,23.0949,0.0795748
168.469,23.2712,0.0735771
168.31,23.2362,0.0796469
168.21,23.0685,0.0754722
168.191,23.1885,0.0796548
168.283,23.093,0.075084
168.269,23.0949,0.0795748
168.191,23.1885,0.0796548
168.234,23.3567,0.0760074
168.31,23.2362,0.0796469
168.177,23.336,0.0808272
168.345,23.4056,0.0733351
168.283,23.093,0.075084
168.21,23.0685,0.0754722
168.382,23.4899,0.0763815
168.469,23.2712,0.0735771
168.061,23.3183,0.0757212
168.399,23.1082,0.0760269
168.21,23.0685,0.0754722
168.326,23.0885,0.0805498
168.292,23.243,0.0824815
168.31,23.2362,0.0796469
168.269,23.0949,0.0795748
168.326,23.0885,0.0805498
168.283,23.093,0.075084
168.264,23.1597,0.0711668
168.339,23.2979,0.0710665
168.085,23.0433,0.07255
168.201,23.3551,0.0706064
168.31,23.2362,0.0796469
168.21,23.0685,0.0754722
168.144,23.3047,0.0751542
168.21,23.0685,0.0754722
168.234,23.3567,0.0760074
168.339,23.2979,0.0710665
168.234,23.3567,0.0760074
168.269,23.0949,0.0795748
168.201,23.3551,0.0706064
168.21,23.0685,0.0754722
168.169,23.1197,0.0756995
168.469,23.2712,0.0735771
168.21,23.0685,0.0754722
168.339,23.2979,0.0710665
168.21,23.0685,0.0754722
168.21,23.0685,0.0754722
168.399,23.1082,0.0760269
168.31,23.1045,0.0831898
168.177,23.336,0.0808272
168.169,23.1197,0.0756995
168.221,23.0942,0.0847102
168.292,23.243,0.0824815
168.283,23.093,0.075084
168.21,23.0685,0.0754722
168.399,23.1082,0.0760269
168.191,23.1885,0.0796548
168.283,23.093,0.075084
168.339,23.2979,0.0710665
168.283,23.093,0.075084
168.144,23.3047,0.0751542
168.21,23.0685,0.0754722
168.399,23.1082,0.0760269
168.21,23.0685,0.0754722
168.399,23.1082,0.0760269
168.264,23.1597,0.0711668
168.21,23.0685,0.0754722
168.169,23.1197,0.0756995
168.234,23.3567,0.0760074
168.269,23.0949,0.0795748
168.269,23.0949,0.0795748
168.191,23.1885,0.0796548
168.169,23.1197,0.0756995
168.283,23.093,0.075084
168.31,23.2362,0.0796469
168.085,23.0433,0.07255
168.191,23.1885,0.0796548
168.169,23.1197,0.0756995
168.191,23.1885,0.0796548
168.399,23.1082,0.0760269
168.061,23.3183,0.0757212
168.191,23.1885,0.0796548
168.191,23.1885,0.0796548
168.234,23.3567,0.0760074
168.191,23.1885,0.0796548
168.144,23.3047,0.0751542
168.177,23.336,0.0808272
168.469,23.2712,0.0735771
168.169,23.1197,0.0756995
168.326,23.0885,0.0805498
168.31,23.2362,0.0796469
168.191,23.1885,0.0796548
168.31,23.2362,0.0796469
168.234,23.3567,0.0760074
168.399,23.1082,0.0760269
168.234,23.3567,0.0760074
168.144,23.3047,0.0751542
168.31,23.2362,0.0796469
168.169,23.1197,0.0756995
168.31,23.2362,0.0796469
168.505,23.3249,0.0698338
168.169,23.1197,0.0756995
168.229,23.3973,0.0710027
168.469,23.2712,0.0735771
168.169,23.1197,0.0756995
168.31,23.2362,0.0796469
168.399,23.1082,0.0760269
168.339,23.2979,0.0710665
168.399,23.1082,0.0760269
168.191,23.1885,0.0796548
168.269,23.0949,0.0795748
168.191,23.1885,0.0796548
168.469,23.2712,0.0735771
168.111,23.3637,0.0787048
168.269,23.0949,0.0795748
168.491,23.0375,0.0773191
168.326,23.0885,0.0805498
168.399,23.1082,0.0760269
168.264,23.1597,0.0711668
168.283,23.093,0.075084
168.21,23.0685,0.0754722
168.264,23.1597,0.0711668
168.433,23.0836,0.0816335
168.339,23.2979,0.0710665
168.269,23.0949,0.0795748
168.31,23.2362,0.0796469
168.177,23.336,0.0808272
168.283,23.093,0.075084
168.326,23.0885,0.0805498
168.191,23.1885,0.0796548
168.292,23.243,0.0824815
168.111,23.3637,0.0787048
168.283,23.093,0.075084
168.31,23.2362,0.0796469
168.21,23.0685,0.0754722
168.399,23.1082,0.0760269
168.21,23.0685,0.0754722
168.283,23.093,0.075084
168.111,23.3637,0.0787048
168.283,23.093,0.075084
168.169,23.1197,0.0756995
168.058,23.3554,0.0757882
168.191,23.1885,0.0796548
168.339,23.2979,0.0710665
168.499,23.1958,0.0694874
168.469,23.2712,0.0735771
168.283,23.093,0.075084
168.283,23.093,0.075084
168.31,23.2362,0.0796469
168.283,23.093,0.075084
168.31,23.2362,0.0796469
168.399,23.1082,0.0760269
168.269,23.0949,0.0795748
168.292,23.243,0.0824815
168.177,23.336,0.0808272
168.169,23.1197,0.0756995
168.264,23.1597,0.0711668
168.191,23.1885,0.0796548
168.085,23.0433,0.07255
168.144,23.3047,0.0751542
168.21,23.0685,0.0754722
168.283,23.093,0.075084
168.326,23.0885,0.0805498
168.31,23.2362,0.0796469
168.191,23.1885,0.0796548
168.234,23.3567,0.0760074
168.283,23.093,0.075084
168.169,23.1197,0.0756995
168.21,23.0685,0.0754722
168.283,23.093,0.075084
168.191,23.1885,0.0796548
168.191,23.1885,0.0796548
168.21,23.0685,0.0754722
168.269,23.0949,0.0795748
168.191,23.1885,0.0796548
168.201,23.3551,0.0706064
168.283,23.093,0.075084
168.144,23.3047,0.0751542
168.31,23.2362,0.0796469
168.292,23.243,0.0824815
168.264,23.1597,0.0711668
168.191,23.1885,0.0796548
168.469,23.2712,0.0735771
168.191,23.1885,0.0796548
168.144,23.3047,0.0751542
