163.912,22.8356,0.0856773
164.019,23.0576,0.0839454
164.093,22.9758,0.0834892
163.821,22.8621,0.0887802
164.224,22.9372,0.0838421
164.062,22.8999,0.085706
164.181,22.8785,0.0811577
164.093,22.9758,0.0834892
164.093,22.9758,0.0834892
164.093,22.9758,0.0834892
164.149,22.8985,0.0835632
164.093,22.9758,0.0834892
163.912,22.8356,0.0856773
164.082,22.9477,0.0779413
164.06,22.7565,0.0886265
163.838,22.9571,0.0844925
163.912,22.8356,0.0856773
164.079,22.7983,0.079771
164.016,23.0206,0.088972
164.062,22.8999,0.085706
164.082,22.9477,0.0779413
163.877,22.9607,0.0852458
164.181,22.8785,0.0811577
163.938,23.0431,0.0800989
163.877,22.9607,0.0852458
164.149,22.8985,0.0835632
163.92,22.739,0.087429
163.781,22.8833,0.0893016
163.974,22.9522,0.0788918
164.224,22.9372,0.0838421
164.082,22.9477,0.0779413
164.248,22.8314,0.0788116
164.193,22.7613,0.0846811
163.974,22.9522,0.0788918
164.093,22.9758,0.0834892
164.082,22.9477,0.0779413
163.912,22.8356,0.0856773
164.031,22.9398,0.0751232
164.02,22.9642,0.0766404
163.914,23.0789,0.0819209
163.912,22.8356,0.0856773
164.181,22.8785,0.0811577
163.912,22.8356,0.0856773
163.838,22.9571,0.0844925
163.877,22.9607,0.0852458
163.92,22.739,0.087429
164.02,22.9642,0.0766404
163.915,22.9229,0.0789908
163.828,22.9246,0.0837112
164.082,22.9477,0.0779413
163.943,22.8865,0.0773049
163.838,22.9571,0.0844925
163.943,22.8865,0.0773049
164.079,22.7983,0.079771
163.92,22.739,0.087429
163.915,22.9229,0.0789908
164.062,22.8999,0.085706
164.254,22.8948,0.0700616
164.082,22.9477,0.0779413
163.838,22.9571,0.0844925
164.082,22.9477,0.0779413
164.082,22.9477,0.0779413
164.093,22.9758,0.0834892
163.781,22.8833,0.0893016
163.781,22.8833,0.0893016
163.899,22.6473,0.0915062
163.974,22.9522,0.0788918
164.149,22.8985,0.0835632
163.821,22.8621,0.0887802
164.082,22.9477,0.0779413
164.093,22.9758,0.0834892
164.057,22.9948,0.0786634
164.06,22.7565,0.0886265
163.838,22.9571,0.0844925
164.181,22.8785,0.0811577
163.828,22.9246,0.0837112
164.019,23.0576,0.0839454
164.093,22.9758,0.0834892
163.915,22.9229,0.0789908
164.093,22.9758,0.0834892
163.912,22.8356,0.0856773
163.915,22.9229,0.0789908
164.037,22.8338,0.0905652
164.149,22.8985,0.0835632
164.184,22.7008,0.082613
163.938,23.0431,0.0800989
163.877,22.9607,0.0852458
164.062,22.8999,0.085706
164.181,22.8785,0.0811577
164.062,22.8999,0.085706
163.877,22.9607,0.0852458
163.877,22.9607,0.0852458
164.037,22.8338,0.0905652
163.877,22.9607,0.0852458
164.093,22.9758,0.0834892
163.974,22.9522,0.0788918
163.877,22.9607,0.0852458
163.877,22.9607,0.0852458
164.149,22.8985,0.0835632
163.877,22.9607,0.0852458
163.828,22.9246,0.0837112
164.181,22.7496,0.0807016
164.22,23.0448,0.0765977
164.079,22.7983,0.079771
163.912,22.8356,0.0856773
163.92,22.739,0.087429
164.057,22.9948,0.0786634
164.062,22.8999,0.085706
164.149,22.8985,0.0835632
164.093,22.9758,0.0834892
164.149,22.8985,0.0835632
163.828,22.9246,0.0837112
164.062,22.8999,0.085706
164.062,22.8999,0.085706
164.062,22.8999,0.085706
163.92,22.739,0.087429
164.062,22.8999,0.085706
163.92,22.739,0.087429
164.019,23.0576,0.0839454
164.079,22.7983,0.079771
164.062,22.8999,0.085706
164.093,22.9758,0.0834892
163.838,22.9571,0.0844925
164.093,22.9758,0.0834892
163.877,22.9607,0.0852458
163.938,23.0431,0.0800989
164.057,22.9948,0.0786634
164.019,23.0576,0.0839454
163.912,22.8356,0.0856773
163.914,23.0789,0.0819209
164.149,22.8985,0.0835632
163.912,22.8356,0.0856773
164.093,22.9758,0.0834892
163.912,22.8356,0.0856773
163.915,22.6831,0.0844056
164.082,22.9477,0.0779413
163.912,22.8356,0.0856773
164.079,22.7983,0.079771
163.838,22.9571,0.0844925
163.938,23.0431,0.0800989
164.062,22.8999,0.085706
164.181,22.7496,0.0807016
164.181,22.8785,0.0811577
163.912,22.8356,0.0856773
163.877,22.9607,0.0852458
164.031,22.9398,0.0751232
163.838,22.9571,0.0844925
163.778,22.7546,0.0851588
164.062,22.8999,0.085706
164.082,22.9477,0.0779413
164.093,22.9758,0.0834892
164.082,22.9477,0.0779413
164.224,22.9372,0.0838421
163.912,22.8356,0.0856773
163.738,22.9787,0.0932552
164.062,22.8999,0.085706
163.857,23.1386,0.0866708
164.057,22.9948,0.0786634
163.838,22.9571,0.0844925
163.974,22.9522,0.0788918
164.016,23.0206,0.088972
164.181,22.8785,0.0811577
163.915,22.6831,0.0844056
164.219,23.027,0.0834076
163.821,22.8621,0.0887802
164.02,22.9642,0.0766404
164.093,22.9758,0.0834892
164.092,23.0216,0.0752201
164.149,22.8985,0.0835632
164.181,22.7496,0.0807016
164.062,22.8999,0.085706
163.912,22.8356,0.0856773
164.057,22.9948,0.0786634
163.877,22.9607,0.0852458
163.828,22.9246,0.0837112
164.082,22.9477,0.0779413
163.778,22.7546,0.0851588
163.912,22.8356,0.0856773
164.219,23.027,0.0834076
163.877,22.9607,0.0852458
164.149,22.8985,0.0835632
164.06,22.7565,0.0886265
164.079,22.7983,0.079771
164.082,22.9477,0.0779413
164.224,22.9372,0.0838421
163.877,22.9607,0.0852458
164.057,22.9948,0.0786634
164.082,22.9477,0.0779413
163.938,23.0431,0.0800989
163.877,22.9607,0.0852458
163.92,22.739,0.087429
164.224,22.9372,0.0838421
163.828,22.9246,0.0837112
164.02,22.9642,0.0766404
164.149,22.8985,0.0835632
163.912,22.8356,0.0856773
163.877,22.9607,0.0852458
164.193,22.7613,0.0846811
163.877,22.9607,0.0852458
163.828,22.9246,0.0837112
