-33.5252,-77.32,2.16443
-33.5282,-76.8575,2.159
-33.3414,-77.1958,2.15258
-33.1737,-77.2831,2.16174
-33.5575,-77.1209,2.16714
-33.466,-77.0537,2.15241
-33.1737,-77.2831,2.16174
-33.6636,-76.9975,2.15111
-33.6636,-76.9975,2.15111
-33.3414,-77.1958,2.15258
-33.2837,-77.3894,2.16666
-33.8009,-77.0498,2.15523
-33.5252,-77.32,2.16443
-33.2837,-77.3894,2.16666
-33.6015,-77.1233,2.15661
-33.2839,-76.884,2.15801
-33.5252,-77.32,2.16443
-33.2444,-77.3248,2.16568
-33.2742,-76.8941,2.14895
-33.5761,-77.2022,2.16703
-33.2837,-77.3894,2.16666
-33.5747,-77.4079,2.1642
-33.1737,-77.2831,2.16174
-33.2444,-77.3248,2.16568
-33.5747,-77.4079,2.1642
-33.2837,-77.3894,2.16666
-33.1378,-77.0185,2.16728
-33.3397,-77.0634,2.16173
-33.1737,-77.2831,2.16174
-33.6015,-77.1233,2.15661
-33.2837,-77.3894,2.16666
-33.5575,-77.1209,2.16714
-33.0633,-77.3675,2.17187
-33.6215,-77.0565,2.16356
-33.6636,-76.9975,2.15111
-33.2837,-77.3894,2.16666
-33.5252,-77.32,2.16443
-33.2837,-77.3894,2.16666
-33.5761,-77.2022,2.16703
-33.2444,-77.3248,2.16568
-33.5252,-77.32,2.16443
-33.1737,-77.2831,2.16174
-33.5252,-77.32,2.16443
-33.5252,-77.32,2.16443
-33.5747,-77.4079,2.1642
-33.3397,-77.0634,2.16173
-33.5761,-77.2022,2.16703
-33.2837,-77.3894,2.16666
-33.3414,-77.1958,2.15258
-33.2837,-77.3894,2.16666
-33.3487,-76.9381,2.14658
-33.2839,-76.884,2.15801
-33.2773,-76.9206,2.15782
-33.2444,-77.3248,2.16568
-33.3397,-77.0634,2.16173
-33.2837,-77.3894,2.16666
-33.6792,-76.8624,2.16229
-33.2742,-76.8941,2.14895
-33.2837,-77.3894,2.16666
-33.5252,-77.32,2.16443
-33.2837,-77.3894,2.16666
-33.2837,-77.3894,2.16666
-33.3414,-77.1958,2.15258
-33.3397,-77.0634,2.16173
-33.3397,-77.0634,2.16173
-33.2444,-77.3248,2.16568
-33.6215,-77.0565,2.16356
-33.2837,-77.3894,2.16666
-33.1737,-77.2831,2.16174
-33.2837,-77.3894,2.16666
-33.2694,-76.885,2.1599
-33.5747,-77.4079,2.1642
-33.6015,-77.1233,2.15661
-33.5252,-77.32,2.16443
-33.1737,-77.2831,2.16174
-33.1581,-77.0915,2.15766
-33.1935,-77.0442,2.15327
-33.3414,-77.1958,2.15258
-33.2837,-77.3894,2.16666
-33.2694,-76.885,2.1599
-33.5252,-77.32,2.16443
-33.2837,-77.3894,2.16666
-33.2444,-77.3248,2.16568
-33.2837,-77.3894,2.16666
-33.0019,-77.2377,2.15813
-33.2444,-77.3248,2.16568
-33.5747,-77.4079,2.1642
-33.466,-77.0537,2.15241
-33.1737,-77.2831,2.16174
-33.466,-77.0537,2.15241
-33.5747,-77.4079,2.1642
-33.5747,-77.4079,2.1642
-33.2444,-77.3248,2.16568
-33.5747,-77.4079,2.1642
